"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","PPP","TOT","NATUSD","A","1960",0.700946,
"AUS","PPP","TOT","NATUSD","A","1961",0.701324,
"AUS","PPP","TOT","NATUSD","A","1962",0.68799,
"AUS","PPP","TOT","NATUSD","A","1963",0.698321,
"AUS","PPP","TOT","NATUSD","A","1964",0.708346,
"AUS","PPP","TOT","NATUSD","A","1965",0.705945,
"AUS","PPP","TOT","NATUSD","A","1966",0.70894,
"AUS","PPP","TOT","NATUSD","A","1967",0.711321,
"AUS","PPP","TOT","NATUSD","A","1968",0.70353,
"AUS","PPP","TOT","NATUSD","A","1969",0.70688,
"AUS","PPP","TOT","NATUSD","A","1970",0.685304,
"AUS","PPP","TOT","NATUSD","A","1971",0.693976,
"AUS","PPP","TOT","NATUSD","A","1972",0.713033,
"AUS","PPP","TOT","NATUSD","A","1973",0.764901,
"AUS","PPP","TOT","NATUSD","A","1974",0.824775,
"AUS","PPP","TOT","NATUSD","A","1975",0.859857,
"AUS","PPP","TOT","NATUSD","A","1976",0.921752,
"AUS","PPP","TOT","NATUSD","A","1977",0.95194,
"AUS","PPP","TOT","NATUSD","A","1978",0.962011,
"AUS","PPP","TOT","NATUSD","A","1979",0.974799,
"AUS","PPP","TOT","NATUSD","A","1980",0.981948,
"AUS","PPP","TOT","NATUSD","A","1981",0.985572,
"AUS","PPP","TOT","NATUSD","A","1982",1.04048,
"AUS","PPP","TOT","NATUSD","A","1983",1.086089,
"AUS","PPP","TOT","NATUSD","A","1984",1.110703,
"AUS","PPP","TOT","NATUSD","A","1985",1.138374,
"AUS","PPP","TOT","NATUSD","A","1986",1.193069,
"AUS","PPP","TOT","NATUSD","A","1987",1.243157,
"AUS","PPP","TOT","NATUSD","A","1988",1.300465,
"AUS","PPP","TOT","NATUSD","A","1989",1.349535,
"AUS","PPP","TOT","NATUSD","A","1990",1.364415,
"AUS","PPP","TOT","NATUSD","A","1991",1.347277,
"AUS","PPP","TOT","NATUSD","A","1992",1.32667,
"AUS","PPP","TOT","NATUSD","A","1993",1.31089,
"AUS","PPP","TOT","NATUSD","A","1994",1.299225,
"AUS","PPP","TOT","NATUSD","A","1995",1.308996,
"AUS","PPP","TOT","NATUSD","A","1996",1.311426,
"AUS","PPP","TOT","NATUSD","A","1997",1.306627,
"AUS","PPP","TOT","NATUSD","A","1998",1.298972,
"AUS","PPP","TOT","NATUSD","A","1999",1.29695,
"AUS","PPP","TOT","NATUSD","A","2000",1.31208,
"AUS","PPP","TOT","NATUSD","A","2001",1.327544,
"AUS","PPP","TOT","NATUSD","A","2002",1.33649,
"AUS","PPP","TOT","NATUSD","A","2003",1.351978,
"AUS","PPP","TOT","NATUSD","A","2004",1.364771,
"AUS","PPP","TOT","NATUSD","A","2005",1.388356,
"AUS","PPP","TOT","NATUSD","A","2006",1.402633,
"AUS","PPP","TOT","NATUSD","A","2007",1.42652,
"AUS","PPP","TOT","NATUSD","A","2008",1.479073,
"AUS","PPP","TOT","NATUSD","A","2009",1.442566,
"AUS","PPP","TOT","NATUSD","A","2010",1.503624,
"AUS","PPP","TOT","NATUSD","A","2011",1.511052,
"AUS","PPP","TOT","NATUSD","A","2012",1.540115,
"AUS","PPP","TOT","NATUSD","A","2013",1.447123,
"AUS","PPP","TOT","NATUSD","A","2014",1.452489,
"AUS","PPP","TOT","NATUSD","A","2015",1.473691,
"AUS","PPP","TOT","NATUSD","A","2016",1.450156,
"AUS","PPP","TOT","NATUSD","A","2017",1.477553,
"AUS","PPP","TOT","NATUSD","A","2018",1.470403,
"AUS","PPP","TOT","NATUSD","A","2019",1.47988,
"AUS","PPP","TOT","NATUSD","A","2020",1.453958,
"AUS","PPP","TOT","NATUSD","A","2021",1.447578,
"AUS","PPP","TOT","NATUSD","A","2022",1.446332,
"AUT","PPP","TOT","NATUSD","A","1960",0.96508,
"AUT","PPP","TOT","NATUSD","A","1961",1.006974,
"AUT","PPP","TOT","NATUSD","A","1962",1.02202,
"AUT","PPP","TOT","NATUSD","A","1963",1.043092,
"AUT","PPP","TOT","NATUSD","A","1964",1.058072,
"AUT","PPP","TOT","NATUSD","A","1965",1.087932,
"AUT","PPP","TOT","NATUSD","A","1966",1.084075,
"AUT","PPP","TOT","NATUSD","A","1967",1.088047,
"AUT","PPP","TOT","NATUSD","A","1968",1.067039,
"AUT","PPP","TOT","NATUSD","A","1969",1.042291,
"AUT","PPP","TOT","NATUSD","A","1970",1.015847,
"AUT","PPP","TOT","NATUSD","A","1971",1.02684,
"AUT","PPP","TOT","NATUSD","A","1972",1.059097,
"AUT","PPP","TOT","NATUSD","A","1973",1.084891,
"AUT","PPP","TOT","NATUSD","A","1974",1.089885,
"AUT","PPP","TOT","NATUSD","A","1975",1.061891,
"AUT","PPP","TOT","NATUSD","A","1976",1.063129,
"AUT","PPP","TOT","NATUSD","A","1977",1.052973,
"AUT","PPP","TOT","NATUSD","A","1978",1.042734,
"AUT","PPP","TOT","NATUSD","A","1979",1.002466,
"AUT","PPP","TOT","NATUSD","A","1980",0.970723,
"AUT","PPP","TOT","NATUSD","A","1981",0.946376,
"AUT","PPP","TOT","NATUSD","A","1982",0.939041,
"AUT","PPP","TOT","NATUSD","A","1983",0.935029,
"AUT","PPP","TOT","NATUSD","A","1984",0.94714,
"AUT","PPP","TOT","NATUSD","A","1985",0.945309,
"AUT","PPP","TOT","NATUSD","A","1986",0.953993,
"AUT","PPP","TOT","NATUSD","A","1987",0.953659,
"AUT","PPP","TOT","NATUSD","A","1988",0.935231,
"AUT","PPP","TOT","NATUSD","A","1989",0.926631,
"AUT","PPP","TOT","NATUSD","A","1990",0.919988,
"AUT","PPP","TOT","NATUSD","A","1991",0.922303,
"AUT","PPP","TOT","NATUSD","A","1992",0.933126,
"AUT","PPP","TOT","NATUSD","A","1993",0.936651,
"AUT","PPP","TOT","NATUSD","A","1994",0.940223,
"AUT","PPP","TOT","NATUSD","A","1995",0.937617,
"AUT","PPP","TOT","NATUSD","A","1996",0.933816,
"AUT","PPP","TOT","NATUSD","A","1997",0.931506,
"AUT","PPP","TOT","NATUSD","A","1998",0.922742,
"AUT","PPP","TOT","NATUSD","A","1999",0.923906,
"AUT","PPP","TOT","NATUSD","A","2000",0.907445,
"AUT","PPP","TOT","NATUSD","A","2001",0.922991,
"AUT","PPP","TOT","NATUSD","A","2002",0.899797,
"AUT","PPP","TOT","NATUSD","A","2003",0.888123,
"AUT","PPP","TOT","NATUSD","A","2004",0.878073,
"AUT","PPP","TOT","NATUSD","A","2005",0.881939,
"AUT","PPP","TOT","NATUSD","A","2006",0.86008,
"AUT","PPP","TOT","NATUSD","A","2007",0.868069,
"AUT","PPP","TOT","NATUSD","A","2008",0.854424,
"AUT","PPP","TOT","NATUSD","A","2009",0.843723,
"AUT","PPP","TOT","NATUSD","A","2010",0.842233,
"AUT","PPP","TOT","NATUSD","A","2011",0.831374,
"AUT","PPP","TOT","NATUSD","A","2012",0.813648,
"AUT","PPP","TOT","NATUSD","A","2013",0.797081,
"AUT","PPP","TOT","NATUSD","A","2014",0.798797,
"AUT","PPP","TOT","NATUSD","A","2015",0.798813,
"AUT","PPP","TOT","NATUSD","A","2016",0.776931,
"AUT","PPP","TOT","NATUSD","A","2017",0.775009,
"AUT","PPP","TOT","NATUSD","A","2018",0.765403,
"AUT","PPP","TOT","NATUSD","A","2019",0.749138,
"AUT","PPP","TOT","NATUSD","A","2020",0.746311,
"AUT","PPP","TOT","NATUSD","A","2021",0.756308,
"AUT","PPP","TOT","NATUSD","A","2022",0.71893,
"BEL","PPP","TOT","NATUSD","A","1960",0.861825,
"BEL","PPP","TOT","NATUSD","A","1961",0.863464,
"BEL","PPP","TOT","NATUSD","A","1962",0.857953,
"BEL","PPP","TOT","NATUSD","A","1963",0.871225,
"BEL","PPP","TOT","NATUSD","A","1964",0.895709,
"BEL","PPP","TOT","NATUSD","A","1965",0.9168,
"BEL","PPP","TOT","NATUSD","A","1966",0.922523,
"BEL","PPP","TOT","NATUSD","A","1967",0.925407,
"BEL","PPP","TOT","NATUSD","A","1968",0.905811,
"BEL","PPP","TOT","NATUSD","A","1969",0.89597,
"BEL","PPP","TOT","NATUSD","A","1970",0.887215,
"BEL","PPP","TOT","NATUSD","A","1971",0.891652,
"BEL","PPP","TOT","NATUSD","A","1972",0.909049,
"BEL","PPP","TOT","NATUSD","A","1973",0.922736,
"BEL","PPP","TOT","NATUSD","A","1974",0.952901,
"BEL","PPP","TOT","NATUSD","A","1975",0.978158,
"BEL","PPP","TOT","NATUSD","A","1976",0.997367,
"BEL","PPP","TOT","NATUSD","A","1977",1.009243,
"BEL","PPP","TOT","NATUSD","A","1978",0.984627,
"BEL","PPP","TOT","NATUSD","A","1979",0.950157,
"BEL","PPP","TOT","NATUSD","A","1980",0.907092,
"BEL","PPP","TOT","NATUSD","A","1981",0.871269,
"BEL","PPP","TOT","NATUSD","A","1982",0.882692,
"BEL","PPP","TOT","NATUSD","A","1983",0.897099,
"BEL","PPP","TOT","NATUSD","A","1984",0.912953,
"BEL","PPP","TOT","NATUSD","A","1985",0.925921,
"BEL","PPP","TOT","NATUSD","A","1986",0.933026,
"BEL","PPP","TOT","NATUSD","A","1987",0.925845,
"BEL","PPP","TOT","NATUSD","A","1988",0.913697,
"BEL","PPP","TOT","NATUSD","A","1989",0.921408,
"BEL","PPP","TOT","NATUSD","A","1990",0.91314,
"BEL","PPP","TOT","NATUSD","A","1991",0.908679,
"BEL","PPP","TOT","NATUSD","A","1992",0.918857,
"BEL","PPP","TOT","NATUSD","A","1993",0.933423,
"BEL","PPP","TOT","NATUSD","A","1994",0.933048,
"BEL","PPP","TOT","NATUSD","A","1995",0.925041,
"BEL","PPP","TOT","NATUSD","A","1996",0.927611,
"BEL","PPP","TOT","NATUSD","A","1997",0.927482,
"BEL","PPP","TOT","NATUSD","A","1998",0.935577,
"BEL","PPP","TOT","NATUSD","A","1999",0.931348,
"BEL","PPP","TOT","NATUSD","A","2000",0.89994,
"BEL","PPP","TOT","NATUSD","A","2001",0.892458,
"BEL","PPP","TOT","NATUSD","A","2002",0.8733,
"BEL","PPP","TOT","NATUSD","A","2003",0.876068,
"BEL","PPP","TOT","NATUSD","A","2004",0.888321,
"BEL","PPP","TOT","NATUSD","A","2005",0.891788,
"BEL","PPP","TOT","NATUSD","A","2006",0.874325,
"BEL","PPP","TOT","NATUSD","A","2007",0.878862,
"BEL","PPP","TOT","NATUSD","A","2008",0.86694,
"BEL","PPP","TOT","NATUSD","A","2009",0.850101,
"BEL","PPP","TOT","NATUSD","A","2010",0.836615,
"BEL","PPP","TOT","NATUSD","A","2011",0.831911,
"BEL","PPP","TOT","NATUSD","A","2012",0.822137,
"BEL","PPP","TOT","NATUSD","A","2013",0.806166,
"BEL","PPP","TOT","NATUSD","A","2014",0.800214,
"BEL","PPP","TOT","NATUSD","A","2015",0.799998,
"BEL","PPP","TOT","NATUSD","A","2016",0.781011,
"BEL","PPP","TOT","NATUSD","A","2017",0.775634,
"BEL","PPP","TOT","NATUSD","A","2018",0.766407,
"BEL","PPP","TOT","NATUSD","A","2019",0.746601,
"BEL","PPP","TOT","NATUSD","A","2020",0.730278,
"BEL","PPP","TOT","NATUSD","A","2021",0.736686,
"BEL","PPP","TOT","NATUSD","A","2022",0.713938,
"CAN","PPP","TOT","NATUSD","A","1960",0.953324,
"CAN","PPP","TOT","NATUSD","A","1961",0.94867,
"CAN","PPP","TOT","NATUSD","A","1962",0.941626,
"CAN","PPP","TOT","NATUSD","A","1963",0.948107,
"CAN","PPP","TOT","NATUSD","A","1964",0.957314,
"CAN","PPP","TOT","NATUSD","A","1965",0.963874,
"CAN","PPP","TOT","NATUSD","A","1966",0.977764,
"CAN","PPP","TOT","NATUSD","A","1967",0.992304,
"CAN","PPP","TOT","NATUSD","A","1968",0.980698,
"CAN","PPP","TOT","NATUSD","A","1969",0.97448,
"CAN","PPP","TOT","NATUSD","A","1970",0.938434,
"CAN","PPP","TOT","NATUSD","A","1971",0.937113,
"CAN","PPP","TOT","NATUSD","A","1972",0.95057,
"CAN","PPP","TOT","NATUSD","A","1973",0.989004,
"CAN","PPP","TOT","NATUSD","A","1974",1.04432,
"CAN","PPP","TOT","NATUSD","A","1975",1.05878,
"CAN","PPP","TOT","NATUSD","A","1976",1.097187,
"CAN","PPP","TOT","NATUSD","A","1977",1.102433,
"CAN","PPP","TOT","NATUSD","A","1978",1.099658,
"CAN","PPP","TOT","NATUSD","A","1979",1.11694,
"CAN","PPP","TOT","NATUSD","A","1980",1.125191,
"CAN","PPP","TOT","NATUSD","A","1981",1.134059,
"CAN","PPP","TOT","NATUSD","A","1982",1.162604,
"CAN","PPP","TOT","NATUSD","A","1983",1.183495,
"CAN","PPP","TOT","NATUSD","A","1984",1.182673,
"CAN","PPP","TOT","NATUSD","A","1985",1.184693,
"CAN","PPP","TOT","NATUSD","A","1986",1.197407,
"CAN","PPP","TOT","NATUSD","A","1987",1.224491,
"CAN","PPP","TOT","NATUSD","A","1988",1.236476,
"CAN","PPP","TOT","NATUSD","A","1989",1.245778,
"CAN","PPP","TOT","NATUSD","A","1990",1.241556,
"CAN","PPP","TOT","NATUSD","A","1991",1.23759,
"CAN","PPP","TOT","NATUSD","A","1992",1.227694,
"CAN","PPP","TOT","NATUSD","A","1993",1.214689,
"CAN","PPP","TOT","NATUSD","A","1994",1.206599,
"CAN","PPP","TOT","NATUSD","A","1995",1.208429,
"CAN","PPP","TOT","NATUSD","A","1996",1.20741,
"CAN","PPP","TOT","NATUSD","A","1997",1.200565,
"CAN","PPP","TOT","NATUSD","A","1998",1.185044,
"CAN","PPP","TOT","NATUSD","A","1999",1.19081,
"CAN","PPP","TOT","NATUSD","A","2000",1.227599,
"CAN","PPP","TOT","NATUSD","A","2001",1.220464,
"CAN","PPP","TOT","NATUSD","A","2002",1.229333,
"CAN","PPP","TOT","NATUSD","A","2003",1.225714,
"CAN","PPP","TOT","NATUSD","A","2004",1.232662,
"CAN","PPP","TOT","NATUSD","A","2005",1.213644,
"CAN","PPP","TOT","NATUSD","A","2006",1.205365,
"CAN","PPP","TOT","NATUSD","A","2007",1.212099,
"CAN","PPP","TOT","NATUSD","A","2008",1.23439,
"CAN","PPP","TOT","NATUSD","A","2009",1.202244,
"CAN","PPP","TOT","NATUSD","A","2010",1.22182,
"CAN","PPP","TOT","NATUSD","A","2011",1.239904,
"CAN","PPP","TOT","NATUSD","A","2012",1.244607,
"CAN","PPP","TOT","NATUSD","A","2013",1.224,
"CAN","PPP","TOT","NATUSD","A","2014",1.230358,
"CAN","PPP","TOT","NATUSD","A","2015",1.248042,
"CAN","PPP","TOT","NATUSD","A","2016",1.207045,
"CAN","PPP","TOT","NATUSD","A","2017",1.212304,
"CAN","PPP","TOT","NATUSD","A","2018",1.206524,
"CAN","PPP","TOT","NATUSD","A","2019",1.234717,
"CAN","PPP","TOT","NATUSD","A","2020",1.231061,
"CAN","PPP","TOT","NATUSD","A","2021",1.238156,
"CAN","PPP","TOT","NATUSD","A","2022",1.253835,
"CZE","PPP","TOT","NATUSD","A","1990",5.56076,
"CZE","PPP","TOT","NATUSD","A","1991",7.325598,
"CZE","PPP","TOT","NATUSD","A","1992",8.047447,
"CZE","PPP","TOT","NATUSD","A","1993",9.512637,
"CZE","PPP","TOT","NATUSD","A","1994",10.463249,
"CZE","PPP","TOT","NATUSD","A","1995",11.152371,
"CZE","PPP","TOT","NATUSD","A","1996",12.072041,
"CZE","PPP","TOT","NATUSD","A","1997",12.903182,
"CZE","PPP","TOT","NATUSD","A","1998",13.98681,
"CZE","PPP","TOT","NATUSD","A","1999",14.22935,
"CZE","PPP","TOT","NATUSD","A","2000",14.329657,
"CZE","PPP","TOT","NATUSD","A","2001",14.323551,
"CZE","PPP","TOT","NATUSD","A","2002",14.458321,
"CZE","PPP","TOT","NATUSD","A","2003",14.1753,
"CZE","PPP","TOT","NATUSD","A","2004",14.426047,
"CZE","PPP","TOT","NATUSD","A","2005",14.562493,
"CZE","PPP","TOT","NATUSD","A","2006",14.415484,
"CZE","PPP","TOT","NATUSD","A","2007",14.256975,
"CZE","PPP","TOT","NATUSD","A","2008",13.916713,
"CZE","PPP","TOT","NATUSD","A","2009",13.638294,
"CZE","PPP","TOT","NATUSD","A","2010",13.672703,
"CZE","PPP","TOT","NATUSD","A","2011",13.345305,
"CZE","PPP","TOT","NATUSD","A","2012",13.297699,
"CZE","PPP","TOT","NATUSD","A","2013",12.785271,
"CZE","PPP","TOT","NATUSD","A","2014",12.70321,
"CZE","PPP","TOT","NATUSD","A","2015",12.93798,
"CZE","PPP","TOT","NATUSD","A","2016",12.576343,
"CZE","PPP","TOT","NATUSD","A","2017",12.424986,
"CZE","PPP","TOT","NATUSD","A","2018",12.371528,
"CZE","PPP","TOT","NATUSD","A","2019",12.274474,
"CZE","PPP","TOT","NATUSD","A","2020",12.461058,
"CZE","PPP","TOT","NATUSD","A","2021",12.742986,
"CZE","PPP","TOT","NATUSD","A","2022",12.723595,
"DNK","PPP","TOT","NATUSD","A","1960",3.941534,
"DNK","PPP","TOT","NATUSD","A","1961",4.071686,
"DNK","PPP","TOT","NATUSD","A","1962",4.244655,
"DNK","PPP","TOT","NATUSD","A","1963",4.424863,
"DNK","PPP","TOT","NATUSD","A","1964",4.547297,
"DNK","PPP","TOT","NATUSD","A","1965",4.752777,
"DNK","PPP","TOT","NATUSD","A","1966",4.957231,
"DNK","PPP","TOT","NATUSD","A","1967",5.110157,
"DNK","PPP","TOT","NATUSD","A","1968",5.208318,
"DNK","PPP","TOT","NATUSD","A","1969",5.28073,
"DNK","PPP","TOT","NATUSD","A","1970",6.104424,
"DNK","PPP","TOT","NATUSD","A","1971",6.242503,
"DNK","PPP","TOT","NATUSD","A","1972",6.558354,
"DNK","PPP","TOT","NATUSD","A","1973",6.877967,
"DNK","PPP","TOT","NATUSD","A","1974",7.147267,
"DNK","PPP","TOT","NATUSD","A","1975",7.415018,
"DNK","PPP","TOT","NATUSD","A","1976",7.687482,
"DNK","PPP","TOT","NATUSD","A","1977",7.880188,
"DNK","PPP","TOT","NATUSD","A","1978",8.021611,
"DNK","PPP","TOT","NATUSD","A","1979",7.930651,
"DNK","PPP","TOT","NATUSD","A","1980",7.914466,
"DNK","PPP","TOT","NATUSD","A","1981",8.00353,
"DNK","PPP","TOT","NATUSD","A","1982",8.3025,
"DNK","PPP","TOT","NATUSD","A","1983",8.579662,
"DNK","PPP","TOT","NATUSD","A","1984",8.774403,
"DNK","PPP","TOT","NATUSD","A","1985",8.870388,
"DNK","PPP","TOT","NATUSD","A","1986",8.89662,
"DNK","PPP","TOT","NATUSD","A","1987",9.094731,
"DNK","PPP","TOT","NATUSD","A","1988",9.131378,
"DNK","PPP","TOT","NATUSD","A","1989",9.223195,
"DNK","PPP","TOT","NATUSD","A","1990",9.121766,
"DNK","PPP","TOT","NATUSD","A","1991",9.058034,
"DNK","PPP","TOT","NATUSD","A","1992",9.00286,
"DNK","PPP","TOT","NATUSD","A","1993",8.845403,
"DNK","PPP","TOT","NATUSD","A","1994",8.796045,
"DNK","PPP","TOT","NATUSD","A","1995",8.725872,
"DNK","PPP","TOT","NATUSD","A","1996",8.707491,
"DNK","PPP","TOT","NATUSD","A","1997",8.699533,
"DNK","PPP","TOT","NATUSD","A","1998",8.661484,
"DNK","PPP","TOT","NATUSD","A","1999",8.752578,
"DNK","PPP","TOT","NATUSD","A","2000",8.669627,
"DNK","PPP","TOT","NATUSD","A","2001",8.692735,
"DNK","PPP","TOT","NATUSD","A","2002",8.561606,
"DNK","PPP","TOT","NATUSD","A","2003",8.64742,
"DNK","PPP","TOT","NATUSD","A","2004",8.459778,
"DNK","PPP","TOT","NATUSD","A","2005",8.569438,
"DNK","PPP","TOT","NATUSD","A","2006",8.287644,
"DNK","PPP","TOT","NATUSD","A","2007",8.161412,
"DNK","PPP","TOT","NATUSD","A","2008",7.944128,
"DNK","PPP","TOT","NATUSD","A","2009",7.731054,
"DNK","PPP","TOT","NATUSD","A","2010",7.591225,
"DNK","PPP","TOT","NATUSD","A","2011",7.466492,
"DNK","PPP","TOT","NATUSD","A","2012",7.564136,
"DNK","PPP","TOT","NATUSD","A","2013",7.354846,
"DNK","PPP","TOT","NATUSD","A","2014",7.328674,
"DNK","PPP","TOT","NATUSD","A","2015",7.305357,
"DNK","PPP","TOT","NATUSD","A","2016",7.079856,
"DNK","PPP","TOT","NATUSD","A","2017",6.871679,
"DNK","PPP","TOT","NATUSD","A","2018",6.765997,
"DNK","PPP","TOT","NATUSD","A","2019",6.634081,
"DNK","PPP","TOT","NATUSD","A","2020",6.551107,
"DNK","PPP","TOT","NATUSD","A","2021",6.589808,
"DNK","PPP","TOT","NATUSD","A","2022",6.31981,
"FIN","PPP","TOT","NATUSD","A","1960",0.381996,
"FIN","PPP","TOT","NATUSD","A","1961",0.398527,
"FIN","PPP","TOT","NATUSD","A","1962",0.405087,
"FIN","PPP","TOT","NATUSD","A","1963",0.419786,
"FIN","PPP","TOT","NATUSD","A","1964",0.441983,
"FIN","PPP","TOT","NATUSD","A","1965",0.451572,
"FIN","PPP","TOT","NATUSD","A","1966",0.456959,
"FIN","PPP","TOT","NATUSD","A","1967",0.476907,
"FIN","PPP","TOT","NATUSD","A","1968",0.509659,
"FIN","PPP","TOT","NATUSD","A","1969",0.504703,
"FIN","PPP","TOT","NATUSD","A","1970",0.514833,
"FIN","PPP","TOT","NATUSD","A","1971",0.526078,
"FIN","PPP","TOT","NATUSD","A","1972",0.545852,
"FIN","PPP","TOT","NATUSD","A","1973",0.588764,
"FIN","PPP","TOT","NATUSD","A","1974",0.659377,
"FIN","PPP","TOT","NATUSD","A","1975",0.685359,
"FIN","PPP","TOT","NATUSD","A","1976",0.734867,
"FIN","PPP","TOT","NATUSD","A","1977",0.757044,
"FIN","PPP","TOT","NATUSD","A","1978",0.760017,
"FIN","PPP","TOT","NATUSD","A","1979",0.760076,
"FIN","PPP","TOT","NATUSD","A","1980",0.764277,
"FIN","PPP","TOT","NATUSD","A","1981",0.779439,
"FIN","PPP","TOT","NATUSD","A","1982",0.800533,
"FIN","PPP","TOT","NATUSD","A","1983",0.833456,
"FIN","PPP","TOT","NATUSD","A","1984",0.872348,
"FIN","PPP","TOT","NATUSD","A","1985",0.889718,
"FIN","PPP","TOT","NATUSD","A","1986",0.913582,
"FIN","PPP","TOT","NATUSD","A","1987",0.92973,
"FIN","PPP","TOT","NATUSD","A","1988",0.967051,
"FIN","PPP","TOT","NATUSD","A","1989",0.991337,
"FIN","PPP","TOT","NATUSD","A","1990",1.005213,
"FIN","PPP","TOT","NATUSD","A","1991",0.98703,
"FIN","PPP","TOT","NATUSD","A","1992",0.973605,
"FIN","PPP","TOT","NATUSD","A","1993",0.967856,
"FIN","PPP","TOT","NATUSD","A","1994",0.965108,
"FIN","PPP","TOT","NATUSD","A","1995",0.984999,
"FIN","PPP","TOT","NATUSD","A","1996",0.991658,
"FIN","PPP","TOT","NATUSD","A","1997",0.989173,
"FIN","PPP","TOT","NATUSD","A","1998",0.991502,
"FIN","PPP","TOT","NATUSD","A","1999",0.992037,
"FIN","PPP","TOT","NATUSD","A","2000",0.983933,
"FIN","PPP","TOT","NATUSD","A","2001",1.002746,
"FIN","PPP","TOT","NATUSD","A","2002",0.998133,
"FIN","PPP","TOT","NATUSD","A","2003",1.001951,
"FIN","PPP","TOT","NATUSD","A","2004",0.973205,
"FIN","PPP","TOT","NATUSD","A","2005",0.979424,
"FIN","PPP","TOT","NATUSD","A","2006",0.952925,
"FIN","PPP","TOT","NATUSD","A","2007",0.934698,
"FIN","PPP","TOT","NATUSD","A","2008",0.912125,
"FIN","PPP","TOT","NATUSD","A","2009",0.896493,
"FIN","PPP","TOT","NATUSD","A","2010",0.900522,
"FIN","PPP","TOT","NATUSD","A","2011",0.898068,
"FIN","PPP","TOT","NATUSD","A","2012",0.908495,
"FIN","PPP","TOT","NATUSD","A","2013",0.905357,
"FIN","PPP","TOT","NATUSD","A","2014",0.90721,
"FIN","PPP","TOT","NATUSD","A","2015",0.907748,
"FIN","PPP","TOT","NATUSD","A","2016",0.880895,
"FIN","PPP","TOT","NATUSD","A","2017",0.863657,
"FIN","PPP","TOT","NATUSD","A","2018",0.853746,
"FIN","PPP","TOT","NATUSD","A","2019",0.838421,
"FIN","PPP","TOT","NATUSD","A","2020",0.823022,
"FIN","PPP","TOT","NATUSD","A","2021",0.82669,
"FIN","PPP","TOT","NATUSD","A","2022",0.80248,
"FRA","PPP","TOT","NATUSD","A","1960",0.555651,
"FRA","PPP","TOT","NATUSD","A","1961",0.568996,
"FRA","PPP","TOT","NATUSD","A","1962",0.58225,
"FRA","PPP","TOT","NATUSD","A","1963",0.610652,
"FRA","PPP","TOT","NATUSD","A","1964",0.624771,
"FRA","PPP","TOT","NATUSD","A","1965",0.624415,
"FRA","PPP","TOT","NATUSD","A","1966",0.620819,
"FRA","PPP","TOT","NATUSD","A","1967",0.622692,
"FRA","PPP","TOT","NATUSD","A","1968",0.619051,
"FRA","PPP","TOT","NATUSD","A","1969",0.62729,
"FRA","PPP","TOT","NATUSD","A","1970",0.655134,
"FRA","PPP","TOT","NATUSD","A","1971",0.660317,
"FRA","PPP","TOT","NATUSD","A","1972",0.676029,
"FRA","PPP","TOT","NATUSD","A","1973",0.69128,
"FRA","PPP","TOT","NATUSD","A","1974",0.709252,
"FRA","PPP","TOT","NATUSD","A","1975",0.738403,
"FRA","PPP","TOT","NATUSD","A","1976",0.775118,
"FRA","PPP","TOT","NATUSD","A","1977",0.793813,
"FRA","PPP","TOT","NATUSD","A","1978",0.810465,
"FRA","PPP","TOT","NATUSD","A","1979",0.825535,
"FRA","PPP","TOT","NATUSD","A","1980",0.845629,
"FRA","PPP","TOT","NATUSD","A","1981",0.862855,
"FRA","PPP","TOT","NATUSD","A","1982",0.910935,
"FRA","PPP","TOT","NATUSD","A","1983",0.961196,
"FRA","PPP","TOT","NATUSD","A","1984",0.993293,
"FRA","PPP","TOT","NATUSD","A","1985",1.015355,
"FRA","PPP","TOT","NATUSD","A","1986",1.045625,
"FRA","PPP","TOT","NATUSD","A","1987",1.045452,
"FRA","PPP","TOT","NATUSD","A","1988",1.042079,
"FRA","PPP","TOT","NATUSD","A","1989",1.03571,
"FRA","PPP","TOT","NATUSD","A","1990",1.024867,
"FRA","PPP","TOT","NATUSD","A","1991",1.016592,
"FRA","PPP","TOT","NATUSD","A","1992",1.013493,
"FRA","PPP","TOT","NATUSD","A","1993",1.006099,
"FRA","PPP","TOT","NATUSD","A","1994",0.994175,
"FRA","PPP","TOT","NATUSD","A","1995",0.984708,
"FRA","PPP","TOT","NATUSD","A","1996",0.981206,
"FRA","PPP","TOT","NATUSD","A","1997",0.969215,
"FRA","PPP","TOT","NATUSD","A","1998",0.961553,
"FRA","PPP","TOT","NATUSD","A","1999",0.952721,
"FRA","PPP","TOT","NATUSD","A","2000",0.93019,
"FRA","PPP","TOT","NATUSD","A","2001",0.911773,
"FRA","PPP","TOT","NATUSD","A","2002",0.900678,
"FRA","PPP","TOT","NATUSD","A","2003",0.929847,
"FRA","PPP","TOT","NATUSD","A","2004",0.935121,
"FRA","PPP","TOT","NATUSD","A","2005",0.916458,
"FRA","PPP","TOT","NATUSD","A","2006",0.894745,
"FRA","PPP","TOT","NATUSD","A","2007",0.888659,
"FRA","PPP","TOT","NATUSD","A","2008",0.881874,
"FRA","PPP","TOT","NATUSD","A","2009",0.862957,
"FRA","PPP","TOT","NATUSD","A","2010",0.854675,
"FRA","PPP","TOT","NATUSD","A","2011",0.841361,
"FRA","PPP","TOT","NATUSD","A","2012",0.844301,
"FRA","PPP","TOT","NATUSD","A","2013",0.811643,
